 -71.000, -40.000,  -3.000
 -71.000, -40.000,  -2.000
 -71.000, -40.000,  -1.000
 -71.000, -40.000,   0.000
 -71.000, -40.000,   1.000
 -71.000, -40.000,   2.000
 -71.000, -39.000,  -5.000
 -71.000, -39.000,  -4.000
 -71.000, -39.000,  -3.000
 -71.000, -39.000,  -2.000
 -71.000, -39.000,  -1.000
 -71.000, -39.000,   0.000
 -71.000, -39.000,   1.000
 -71.000, -39.000,   2.000
 -71.000, -39.000,   3.000
 -71.000, -38.000,  -6.000
 -71.000, -38.000,  -5.000
 -71.000, -38.000,  -4.000
 -71.000, -38.000,  -3.000
 -71.000, -38.000,  -2.000
 -71.000, -38.000,  -1.000
 -71.000, -38.000,   0.000
 -71.000, -38.000,   1.000
 -71.000, -38.000,   2.000
 -71.000, -38.000,   3.000
 -71.000, -37.000,  -8.000
 -71.000, -37.000,  -7.000
 -71.000, -37.000,  -6.000
 -71.000, -37.000,  -5.000
 -71.000, -37.000,  -4.000
 -71.000, -37.000,  -3.000
 -71.000, -37.000,  -2.000
 -71.000, -37.000,  -1.000
 -71.000, -37.000,   0.000
 -71.000, -37.000,   1.000
 -71.000, -37.000,   2.000
 -71.000, -37.000,   3.000
 -71.000, -37.000,   4.000
 -71.000, -36.000,  -9.000
 -71.000, -36.000,  -8.000
 -71.000, -36.000,  -7.000
 -71.000, -36.000,  -6.000
 -71.000, -36.000,  -5.000
 -71.000, -36.000,  -4.000
 -71.000, -36.000,  -3.000
 -71.000, -36.000,  -2.000
 -71.000, -36.000,  -1.000
 -71.000, -36.000,   0.000
 -71.000, -36.000,   1.000
 -71.000, -36.000,   2.000
 -71.000, -36.000,   3.000
 -71.000, -36.000,   4.000
 -71.000, -35.000, -10.000
 -71.000, -35.000,  -9.000
 -71.000, -35.000,  -8.000
 -71.000, -35.000,  -7.000
 -71.000, -35.000,  -6.000
 -71.000, -35.000,  -5.000
 -71.000, -35.000,  -4.000
 -71.000, -35.000,  -3.000
 -71.000, -35.000,  -2.000
 -71.000, -35.000,  -1.000
 -71.000, -35.000,   0.000
 -71.000, -35.000,   1.000
 -71.000, -35.000,   2.000
 -71.000, -35.000,   3.000
 -71.000, -35.000,   4.000
 -71.000, -34.000, -11.000
 -71.000, -34.000, -10.000
 -71.000, -34.000,  -9.000
 -71.000, -34.000,  -8.000
 -71.000, -34.000,  -7.000
 -71.000, -34.000,  -6.000
 -71.000, -34.000,  -5.000
 -71.000, -34.000,  -4.000
 -71.000, -34.000,  -3.000
 -71.000, -34.000,  -2.000
 -71.000, -34.000,  -1.000
 -71.000, -34.000,   0.000
 -71.000, -34.000,   1.000
 -71.000, -34.000,   2.000
 -71.000, -34.000,   3.000
 -71.000, -34.000,   4.000
 -71.000, -34.000,   5.000
 -71.000, -33.000, -12.000
 -71.000, -33.000, -11.000
 -71.000, -33.000, -10.000
 -71.000, -33.000,  -9.000
 -71.000, -33.000,  -8.000
 -71.000, -33.000,  -7.000
